timestamp,roll,pitch,yaw,vx,vy,vz,rc1,rc2,rc3,rc4,x,y,z
1454924532.785061,-0.0005529409972950816,0.010148800909519196,-0.015736518427729607,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.805067,-0.0005529409972950816,0.010148800909519196,-0.015736518427729607,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.82507,-0.0005529409972950816,0.010148800909519196,-0.015736518427729607,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.845073,-0.0009435403626412153,0.01027613878250122,-0.015274226665496826,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.86508,-0.0009435403626412153,0.01027613878250122,-0.015274226665496826,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.885083,-0.0009435403626412153,0.01027613878250122,-0.015274226665496826,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.905089,-0.0009435403626412153,0.01027613878250122,-0.015274226665496826,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.925094,-0.0009435403626412153,0.01027613878250122,-0.015274226665496826,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.945099,-0.0009435403626412153,0.01027613878250122,-0.015274226665496826,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.965103,-0.0009435403626412153,0.01027613878250122,-0.015274226665496826,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.985109,-0.0009435403626412153,0.01027613878250122,-0.015274226665496826,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.005115,-0.0009435403626412153,0.01027613878250122,-0.015274226665496826,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.025124,-0.0009435403626412153,0.01027613878250122,-0.015274226665496826,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.045129,-0.0009435403626412153,0.01027613878250122,-0.015274226665496826,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.065253,-0.0009435403626412153,0.01027613878250122,-0.015274226665496826,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.085259,-0.0009435403626412153,0.01027613878250122,-0.015274226665496826,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.105266,-0.0009435403626412153,0.01027613878250122,-0.015274226665496826,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.12527,-0.0014107594033703208,0.010156309232115746,-0.014683314599096775,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.145276,-0.0014107594033703208,0.010156309232115746,-0.014683314599096775,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.165281,-0.0014107594033703208,0.010156309232115746,-0.014683314599096775,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.185285,-0.0014107594033703208,0.010156309232115746,-0.014683314599096775,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.20529,-0.0014107594033703208,0.010156309232115746,-0.014683314599096775,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.225296,-0.0014107594033703208,0.010156309232115746,-0.014683314599096775,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.245301,-0.0014107594033703208,0.010156309232115746,-0.014683314599096775,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.265308,-0.0014107594033703208,0.010156309232115746,-0.014683314599096775,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.285314,-0.0014107594033703208,0.010156309232115746,-0.014683314599096775,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.305318,-0.0014107594033703208,0.010156309232115746,-0.014683314599096775,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.325322,-0.0016734828241169453,0.010121772065758705,-0.014305292628705502,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.345333,-0.0016734828241169453,0.010121772065758705,-0.014305292628705502,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.365339,-0.0016734828241169453,0.010121772065758705,-0.014305292628705502,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.385348,-0.0016734828241169453,0.010121772065758705,-0.014305292628705502,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.405354,-0.0016734828241169453,0.010121772065758705,-0.014305292628705502,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.42537,-0.0016734828241169453,0.010121772065758705,-0.014305292628705502,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.445376,-0.0016734828241169453,0.010121772065758705,-0.014305292628705502,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924533.465383,-0.0016734828241169453,0.010121772065758705,-0.014305292628705502,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
