timestamp,Vroll,Vpitch,Vyaw,Proll,Ppitch,Pyaw,Pthrottle,x,y,z,Dx,Dy,Dz,Mroll,Mpitch,Myaw,Mode,Croll,Cpitch,Cyaw,Cthrottle,slx,sly,slz,slr,slp,sly,vel_x,vel_fx,vel_y,vel_fy,vel_z,vel_fz,NNslX,NNslY
1479902208.280006,0.6,0.0,280.0,1500.0,1500.0,1500.0,1500.0,-0.026543,-0.016882,1.784315,0.0,0.0,1.8,0.01082,0.105877,0.00804,1.0,1549.0,1506.0,1502.0,1550.0,-0.057068,-0.030675,-0.373935,2.436395,2.306165,-1.266107,-0.0014000000000000123,0.00808035762947793,0.0007000000000000062,-0.014200461137842424,0.0700000000000145,0.028267309145338662,1.2155048551384589,0.47315801132220109
1479902208.290615,0.6,0.0,280.0,1500.0,1500.0,1500.0,1500.0,-0.026543,-0.016882,1.784315,0.0,0.0,1.8,0.012693,0.105501,0.007413,1.0,1548.0,1507.0,1502.0,1554.0,-0.054269,-0.030903,-0.373955,2.433693,2.314543,-1.28241,0.0,0.006464286103582344,0.0,-0.011360368910273939,0.0,0.02261384731627093,1.2153168563046348,0.47334148323986036
1479902208.300331,0.6,-0.1,280.0,1500.0,1500.0,1500.0,1500.0,-0.026449,-0.017237,1.784272,0.0,0.0,1.8,0.009533,0.105956,0.006666,1.0,1551.0,1506.0,1501.0,1556.0,-0.051475,-0.031538,-0.374057,-3.13102,-2.50376,-0.051931,0.009400000000000033,0.007051428882865881,-0.03549999999999977,-0.016188295128219104,-0.004300000000001525,0.01723107785301644,1.2165300238054249,0.47365078570685126
1479902208.310946,0.6,0.0,280.0,1500.0,1500.0,1500.0,1500.0,-0.026356,-0.017398,1.784491,0.0,0.0,1.8,0.009634,0.106214,0.007056,1.0,1551.0,1506.0,1501.0,1554.0,-0.045935,-0.031758,-0.374452,-3.133951,-2.505891,-0.055652,0.009299999999999933,0.007501143106292692,-0.016100000000000142,-0.01617063610257531,0.021899999999996922,0.018164862282412535,1.2148177632863773,0.47452696954043611
1479902208.320028,0.6,0.0,280.0,1500.0,1500.0,1500.0,1500.0,-0.026151,-0.017745,1.784872,0.0,0.0,1.8,0.009634,0.106214,0.007056,1.0,1553.0,1504.0,1501.0,1552.0,-0.045935,-0.031758,-0.374452,-3.133951,-2.505891,-0.055652,0.020500000000000032,0.01010091448503416,-0.03470000000000001,-0.019876508882060252,0.03809999999999647,0.022151889825929322,1.2146983431169536,0.47524595265468678
1479902208.330856,0.6,0.0,280.0,1500.0,1500.0,1500.0,1500.0,-0.026151,-0.017745,1.784872,0.0,0.0,1.8,0.01323,0.102203,-0.011572,1.0,1550.0,1506.0,1501.0,1555.0,-0.04049,-0.031632,-0.37449,-3.129712,-2.510628,-0.052269,0.0,0.008080731588027327,0.0,-0.015901207105648203,0.0,0.017721511860743458,1.2149035115157429,0.47422455551951409
1479902208.340035,0.5,0.0,280.0,1500.0,1500.0,1500.0,1500.0,-0.026749,-0.017254,1.785437,0.0,0.0,1.8,0.01323,0.102203,-0.011572,1.0,1544.0,1513.0,1500.0,1551.0,-0.04049,-0.031632,-0.37449,-3.129712,-2.510628,-0.052269,-0.059799999999999784,-0.005495414729578095,0.049100000000000185,-0.0029009656845185253,0.05649999999999267,0.0254772094885933,1.2136542401772759,0.47177622059369073
1479902208.350366,0.6,0.0,280.0,1500.0,1500.0,1500.0,1500.0,-0.026749,-0.017254,1.785437,0.0,0.0,1.8,0.009804,0.103733,0.005618,1.0,1546.0,1510.0,1500.0,1554.0,-0.037682,-0.031791,-0.374744,-3.120081,-2.513516,-0.04962,0.0,-0.004396331783662476,0.0,-0.0023207725476148203,0.0,0.02038176759087464,1.2157593554506516,0.47150874475622379
1479902208.360923,0.6,0.0,280.0,1500.0,1500.0,1500.0,1500.0,-0.025777,-0.018295,1.785471,0.0,0.0,1.8,0.007859,0.105765,0.003871,1.0,1557.0,1499.0,1500.0,1555.0,-0.032032,-0.031423,-0.374707,-3.121939,-2.517736,-0.051209,0.09719999999999972,0.015922934573069963,-0.10410000000000003,-0.022676618038091862,0.0034000000000089514,0.016985414072701502,1.2136239389135488,0.47831974338911531
1479902208.37002,0.6,0.0,280.0,1500.0,1500.0,1500.0,1500.0,-0.025517,-0.018554,1.785904,0.0,0.0,1.8,0.007859,0.105765,0.003871,1.0,1555.0,1500.0,1501.0,1552.0,-0.032032,-0.031423,-0.374707,-3.121939,-2.517736,-0.051209,0.02599999999999998,0.017938347658455967,-0.02590000000000023,-0.023321294430473535,0.04329999999999057,0.022248331258159317,1.2143351498591592,0.4766503156173244
1479902208.38024,0.6,0.0,280.0,1500.0,1500.0,1500.0,1500.0,-0.025394,-0.018684,1.786006,0.0,0.0,1.8,0.008318,0.105505,0.00413,1.0,1553.0,1503.0,1501.0,1554.0,-0.029291,-0.031017,-0.374863,-3.121477,-2.521091,-0.045666,0.012300000000000158,0.016810678126764806,-0.012999999999999817,-0.021257035544378793,0.01020000000000465,0.019838665006528384,1.2145410561555527,0.47549263862708568
1479902208.390368,0.6,0.0,281.0,1500.0,1500.0,1500.0,1500.0,-0.025394,-0.018684,1.786006,0.0,0.0,1.8,0.003577,0.108663,0.00136,1.0,1550.0,1505.0,1500.0,1555.0,-0.026491,-0.030895,-0.375291,-3.108635,-2.52328,-0.040829,0.0,0.013448542501411845,0.0,-0.017005628435503035,0.0,0.01587093200522271,1.2143152396635912,0.47306305599707937
1479902208.40037,0.6,0.0,281.0,1500.0,1500.0,1500.0,1500.0,-0.025366,-0.018915,1.786119,0.0,0.0,1.8,0.003897,0.108125,0.000325,1.0,1551.0,1506.0,1500.0,1555.0,-0.023605,-0.030532,-0.375507,-3.105947,-2.528363,-0.037426,0.0028000000000000247,0.011318834001129482,-0.023100000000000204,-0.01822450274840247,0.011300000000002974,0.014956745604178761,1.214278668190431,0.47314150410298633
1479902208.410942,0.6,0.0,281.0,1500.0,1500.0,1500.0,1500.0,-0.025318,-0.018987,1.786246,0.0,0.0,1.8,0.003031,0.108006,-0.000522,1.0,1550.0,1506.0,1500.0,1555.0,-0.018237,-0.029874,-0.375454,-3.104032,-2.531269,-0.026282,0.004799999999999943,0.010015067200903574,-0.007199999999999915,-0.016019602198721956,0.012699999999998823,0.014505396483342774,1.2144221757876612,0.47273312836930409
1479902208.42005,0.7,0.0,281.0,1500.0,1500.0,1500.0,1500.0,-0.025049,-0.019293,1.786638,0.0,0.0,1.8,0.003031,0.108006,-0.000522,1.0,1552.0,1504.0,1500.0,1552.0,-0.018237,-0.029874,-0.375454,-3.104032,-2.531269,-0.026282,0.026900000000000188,0.013392053760722897,-0.03060000000000007,-0.018935681758977578,0.039199999999994795,0.01944431718667318,1.2171123808649755,0.47086514437733218
1479902208.430388,0.7,0.0,281.0,1500.0,1500.0,1500.0,1500.0,-0.025049,-0.019293,1.786638,0.0,0.0,1.8,0.003574,0.108004,-0.000388,1.0,1550.0,1506.0,1500.0,1555.0,-0.015673,-0.029367,-0.375568,2.367335,2.244737,-1.283728,0.0,0.010713643008578317,0.0,-0.015148545407182062,0.0,0.015555453749338543,1.2171871715022291,0.47021874234375011
1479902208.440381,0.7,0.0,281.0,1500.0,1500.0,1500.0,1500.0,-0.024972,-0.019322,1.786635,0.0,0.0,1.8,0.003278,0.107785,-0.000943,1.0,1549.0,1506.0,1500.0,1556.0,-0.012878,-0.029188,-0.37578,2.387265,2.245589,-1.265247,0.007699999999999721,0.010110914406862598,-0.0028999999999997778,-0.012698836325745606,-0.00029999999999752447,0.01238436299947133,1.2172028363751615,0.47002948138061834
1479902208.450425,0.7,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.024841,-0.019581,1.786754,0.0,0.0,1.8,0.011288,0.10948,0.00032,1.0,1551.0,1505.0,1500.0,1555.0,-0.010501,-0.028817,-0.376157,2.400442,2.236543,-1.241261,0.013100000000000264,0.010708731525490131,-0.02590000000000023,-0.01533906906059653,0.011899999999998023,0.012287490399576668,1.2189312097340772,0.46941379039323683
1479902208.460406,0.7,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.024755,-0.019523,1.787285,0.0,0.0,1.8,0.010696,0.109125,0.001406,1.0,1549.0,1505.0,1500.0,1551.0,-0.007568,-0.02833,-0.376229,-3.098859,-2.546509,-0.032841,0.008599999999999927,0.01028698522039209,0.005800000000000249,-0.011111255248477173,0.05310000000000592,0.02044999231966252,1.2195816578542531,0.46776399566294019
1479902208.470305,0.7,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.024708,-0.0195,1.787414,0.0,0.0,1.8,0.010696,0.109125,0.001406,1.0,1548.0,1506.0,1500.0,1553.0,-0.007568,-0.02833,-0.376229,-3.098859,-2.546509,-0.032841,0.004699999999999843,0.00916958817631364,0.0022999999999998716,-0.008429004198781764,0.012900000000004574,0.01893999385573093,1.2195694973682529,0.46751329924416751
1479902208.480405,0.7,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.024708,-0.0195,1.787414,0.0,0.0,1.8,0.016945,0.106176,-0.016205,1.0,1548.0,1507.0,1500.0,1555.0,-0.002174,-0.02806,-0.376144,-3.112876,-2.554002,-0.038349,0.0,0.007335670541050912,0.0,-0.0067432033590254115,0.0,0.015151995084584743,1.2194310401119264,0.46766473802782771
1479902208.490403,0.6,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.025059,-0.019212,1.787709,0.0,0.0,1.8,0.012861,0.10839,-0.000907,1.0,1545.0,1511.0,1500.0,1553.0,-0.000131,-0.02721,-0.37626,-3.109079,-2.552472,-0.040303,-0.03510000000000006,-0.0011514635671592824,0.028800000000000006,0.00036543731277967166,0.02949999999999342,0.018021596067666477,1.2175314130677839,0.46756366880920647
1479902208.500406,0.6,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.024346,-0.019871,1.787813,0.0,0.0,1.8,0.017612,0.104884,-0.014727,1.0,1553.0,1502.0,1499.0,1554.0,0.002481,-0.027007,-0.376713,-3.102454,-2.557737,-0.041537,0.07130000000000018,0.013338829146272612,-0.06589999999999999,-0.012887650149776261,0.010400000000010401,0.01649727685413526,1.2157846500662406,0.47271447678191841
1479902208.510431,0.6,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.02473,-0.019451,1.787811,0.0,0.0,1.8,0.015738,0.105941,-0.015857,1.0,1546.0,1509.0,1499.0,1555.0,0.004853,-0.026634,-0.376799,-3.099057,-2.560839,-0.041518,-0.03839999999999989,0.002991063317018112,0.04200000000000002,-0.001910120119821005,-0.00020000000000575113,0.013157821483307058,1.2169529179551006,0.4686588690051004
1479902208.520438,0.6,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.024022,-0.019523,1.788038,0.0,0.0,1.8,0.016204,0.104656,-0.019517,1.0,1548.0,1501.0,1499.0,1554.0,0.007302,-0.026013,-0.376899,-3.095208,-2.562836,-0.051207,0.07079999999999968,0.016552850653614427,-0.007199999999999915,-0.002968096095856787,0.022699999999997722,0.01506625718664519,1.2162349650258109,0.47102827961298777
1479902208.530392,0.6,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.02464,-0.019563,1.788257,0.0,0.0,1.8,0.016977,0.10412,-0.018453,1.0,1548.0,1511.0,1498.0,1553.0,0.009722,-0.025603,-0.377105,-3.094769,-2.566437,-0.053687,-0.0617999999999997,0.0008822805228916007,-0.004000000000000184,-0.0031744768766854663,0.021899999999996922,0.016433005749315537,1.2168835312053756,0.46832288675049388
1479902208.540803,0.6,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.023563,-0.019718,1.788312,0.0,0.0,1.8,0.015966,0.103484,-0.018749,1.0,1550.0,1499.0,1498.0,1554.0,0.014609,-0.023777,-0.377189,-3.084866,-2.563063,-0.040512,0.10769999999999981,0.022245824418313243,-0.015499999999999889,-0.005639581501348351,0.005499999999991623,0.014246404599450754,1.2156717165831115,0.47204396184316527
1479902208.550079,0.6,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.024194,-0.019899,1.788583,0.0,0.0,1.8,0.015966,0.103484,-0.018749,1.0,1551.0,1510.0,1498.0,1553.0,0.014609,-0.023777,-0.377189,-3.084866,-2.563063,-0.040512,-0.06309999999999996,0.005176659534650602,-0.01810000000000006,-0.008131665201078693,0.027100000000013225,0.01681712367956325,1.2164022100495917,0.46952055628985173
1479902208.56065,0.6,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.024194,-0.019899,1.788583,0.0,0.0,1.8,0.018542,0.102687,-0.017835,1.0,1549.0,1509.0,1498.0,1555.0,0.017338,-0.023752,-0.377432,-3.079609,-2.571095,-0.038036,0.0,0.004141327627720482,0.0,-0.006505332160862955,0.0,0.013453698943650599,1.216438643981409,0.46942940336554034
1479902208.570338,0.7,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.024113,-0.019801,1.788632,0.0,0.0,1.8,0.017381,0.103411,-0.017545,1.0,1548.0,1508.0,1498.0,1555.0,0.019372,-0.022523,-0.377615,-3.072537,-2.56736,-0.035454,0.008100000000000121,0.00493306210217641,0.009800000000000086,-0.003244265728690347,0.004899999999996574,0.011742959154919793,1.2192305418849476,0.46691897641154906
1479902208.580244,0.7,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.023619,-0.020209,1.788596,0.0,0.0,1.8,0.016859,0.103774,-0.018924,1.0,1552.0,1503.0,1497.0,1556.0,0.021684,-0.02172,-0.377461,-3.065111,-2.571803,-0.042313,0.04939999999999979,0.013826449681741087,-0.04080000000000021,-0.01075541258295232,-0.003599999999992498,0.008674367323937334,1.2181800093836577,0.46966315628033861
1479902208.590294,0.6,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.023648,-0.020175,1.788803,0.0,0.0,1.8,0.015731,0.105363,-0.019643,1.0,1550.0,1506.0,1497.0,1555.0,0.023507,-0.021093,-0.377733,-3.064089,-2.57474,-0.031157,-0.0028999999999997778,0.010481159745392914,0.003400000000000278,-0.007924330066361802,0.02069999999998462,0.011079493859146791,1.2159422020635007,0.47030468613899545
1479902208.600432,0.6,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.023409,-0.020034,1.789048,0.0,0.0,1.8,0.012204,0.107426,-0.016502,1.0,1547.0,1505.0,1497.0,1553.0,0.025537,-0.020463,-0.37796,-3.062777,-2.574211,-0.02665,0.023899999999999963,0.013164927796314323,0.014099999999999877,-0.003519464053089466,0.024500000000005073,0.013763595087318448,1.2163859719489976,0.46896066589073354
1479902208.610343,0.6,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.022988,-0.020229,1.788788,0.0,0.0,1.8,0.015967,0.105228,-0.021191,1.0,1550.0,1502.0,1497.0,1557.0,0.027433,-0.019343,-0.378208,-3.05585,-2.575152,-0.021115,0.042099999999999776,0.018951942237051413,-0.019500000000000073,-0.006715571242471587,-0.025999999999992696,0.005810876069856219,1.215359032725768,0.47157445308155038
1479902208.620428,0.6,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.023014,-0.020378,1.789033,0.0,0.0,1.8,0.011933,0.107633,-0.023679,1.0,1550.0,1506.0,1497.0,1555.0,0.029331,-0.018802,-0.378214,-3.057978,-2.576448,-0.020881,-0.0025999999999998247,0.014641553789641167,-0.014899999999999983,-0.008352456993977266,0.024500000000005073,0.00954870085588599,1.2157792358674646,0.4701217295647136
1479902208.630462,0.6,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.022173,-0.020267,1.78942,0.0,0.0,1.8,0.015937,0.104953,-0.021925,1.0,1548.0,1498.0,1497.0,1552.0,0.031362,-0.018602,-0.378352,-3.059818,-2.581236,-0.018604,0.08410000000000015,0.028533243031712965,0.011099999999999999,-0.004461965595181814,0.03869999999999152,0.015378960684707097,1.2156902376807435,0.47056248044909044
1479902208.640378,0.7,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.021927,-0.020359,1.789198,0.0,0.0,1.8,0.020219,0.101619,-0.045909,1.0,1549.0,1501.0,1496.0,1556.0,0.031845,-0.018285,-0.379607,-3.093334,-2.586229,-0.025856,0.02459999999999997,0.027746594425370367,-0.009199999999999833,-0.005409572476145418,-0.022199999999994446,0.007863168547766789,1.2178427610265248,0.46851644011437893
1479902208.650454,0.7,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.023454,-0.018954,1.789223,0.0,0.0,1.8,0.019072,0.103058,-0.05036,1.0,1534.0,1520.0,1495.0,1556.0,0.033379,-0.017409,-0.379718,-3.097106,-2.586863,-0.024292,-0.15270000000000006,-0.008342724459703719,0.14049999999999999,0.023772342019083667,0.0024999999999941735,0.006790534838212266,1.2206913646280586,0.45852400623212297
1479902208.660406,0.7,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.022857,-0.019669,1.789538,0.0,0.0,1.8,0.010636,0.108101,-0.002731,1.0,1548.0,1508.0,1496.0,1554.0,0.035648,-0.021213,-0.380623,-3.109357,-2.559339,-0.036618,0.05970000000000003,0.00526582043223703,-0.07150000000000004,0.004717873615266925,0.03150000000000652,0.011732427870571119,1.2187048247753718,0.46617385156845842
1479902208.670453,0.7,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.021023,-0.021243,1.789323,0.0,0.0,1.8,0.004397,0.114094,0.030619,1.0,1564.0,1490.0,1498.0,1557.0,0.037102,-0.020498,-0.380815,-3.116346,-2.566668,-0.038024,0.18339999999999987,0.0408926563457896,-0.15740000000000023,-0.027705701107786508,-0.021500000000007624,0.00508594229645537,1.2154265694382678,0.47698701391277076
1479902208.680451,0.7,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.026904,-0.01614,1.789824,0.0,0.0,1.8,0.016953,0.104415,-0.045966,1.0,1503.0,1557.0,1497.0,1552.0,0.038533,-0.020036,-0.381099,3.140111,-2.573824,-0.038587,-0.5881000000000001,-0.08490587492336835,0.5103,0.07989543911377078,0.05010000000000847,0.01408875383716599,1.2272347937685411,0.43810937443615511
1479902208.690468,0.7,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.021886,-0.019736,1.789582,0.0,0.0,1.8,0.018602,0.103714,-0.045958,1.0,1563.0,1483.0,1496.0,1556.0,0.040032,-0.01949,-0.381283,3.13261,-2.569548,-0.040518,0.5018000000000001,0.03243530006130535,-0.35959999999999986,-0.008003648708983346,-0.02420000000000755,0.006431003069731282,1.2151379951540868,0.47829758519424675
1479902208.700508,0.7,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.022185,-0.019129,1.789533,0.0,0.0,1.8,0.022074,0.102693,-0.046931,1.0,1549.0,1499.0,1495.0,1557.0,0.040766,-0.0183,-0.381263,-3.131996,-2.563834,-0.039403,-0.029900000000000065,0.019968240049044267,0.06069999999999999,0.005737081032813321,-0.004899999999996574,0.004164802455785711,1.2174457640900729,0.46924057853820555
1479902208.710463,0.7,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.021341,-0.019765,1.789662,0.0,0.0,1.8,0.004893,0.114418,0.031357,1.0,1555.0,1495.0,1497.0,1555.0,0.04219,-0.017674,-0.380947,-3.133793,-2.572933,-0.045686,0.0844000000000001,0.032854592039235436,-0.06360000000000011,-0.008130335173749368,0.012900000000004574,0.005911841964629484,1.2167549895242094,0.47200734082301032
1479902208.720468,0.7,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.025977,-0.015997,1.789956,0.0,0.0,1.8,0.019818,0.103315,-0.046608,1.0,1512.0,1548.0,1496.0,1553.0,0.043071,-0.016723,-0.380836,-3.108491,-2.565412,-0.046187,-0.4636000000000001,-0.06643632636861167,0.3768,0.06885573186100052,0.029400000000001647,0.010609473571703916,1.2252811308780043,0.44356541061475691
1479902208.730463,0.7,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.021024,-0.019773,1.789497,0.0,0.0,1.8,0.019265,0.1055,-0.04594,1.0,1569.0,1479.0,1496.0,1559.0,0.044486,-0.015864,-0.380839,-3.104854,-2.560425,-0.044849,0.4952999999999999,0.04591093890511064,-0.3775999999999998,-0.02043541451119954,-0.045900000000020924,-0.0006924211426410521,1.2135769025601264,0.48199556039873104
1479902208.740471,0.7,0.0,281.0,1500.0,1500.0,1500.0,1500.0,-0.021068,-0.018943,1.789744,0.0,0.0,1.8,0.021156,0.103445,-0.04752,1.0,1550.0,1494.0,1495.0,1555.0,0.045593,-0.015245,-0.380679,-3.097852,-2.563439,-0.045762,-0.00439999999999989,0.03584875112408853,0.08299999999999974,0.0002516683910403182,0.024700000000010824,0.004386063085889323,1.2149447338645019,0.47157662134505407
1479902208.750596,0.7,0.0,281.0,1500.0,1500.0,1500.0,1500.0,-0.020279,-0.019632,1.789685,0.0,0.0,1.8,0.01922,0.103243,-0.044826,1.0,1556.0,1494.0,1495.0,1556.0,0.046442,-0.014296,-0.381118,-3.11155,-2.56314,-0.042861,0.07890000000000015,0.04445900089927085,-0.06889999999999986,-0.01357866528716772,-0.005900000000003125,0.002328850468710834,1.213914861078063,0.47380230732940332
1479902208.760509,0.6,0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.020451,-0.019115,1.789409,0.0,0.0,1.8,0.019061,0.10327,-0.046016,1.0,1547.0,1503.0,1494.0,1559.0,0.047626,-0.013634,-0.381496,-3.136725,-2.571769,-0.040807,-0.0172000000000002,0.03212720071941664,0.05170000000000001,-0.0005229322297341729,-0.027599999999994296,-0.0036569196250301928,1.2103309560151132,0.47252047985301388
1479902208.770504,0.6,0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.020106,-0.018985,1.789696,0.0,0.0,1.8,0.016855,0.101485,-0.043353,1.0,1546.0,1502.0,1494.0,1555.0,0.04845,-0.012885,-0.381674,-3.134671,-2.568715,-0.042083,0.034500000000000156,0.032601760575533344,0.013000000000000164,0.0021816542162126943,0.02869999999999262,0.0028144642999743705,1.2106619261104072,0.47149153169533264
1479902208.78052,0.5,0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.019879,-0.018608,1.789682,0.0,0.0,1.8,0.017673,0.100061,-0.043016,1.0,1543.0,1503.0,1494.0,1556.0,0.04944,-0.012035,-0.381481,-3.127214,-2.564099,-0.03981,0.022699999999999804,0.030621408460426637,0.037699999999999886,0.009285323372970134,-0.001399999999995849,0.0019715714399803266,1.2080929443345962,0.47265654724469675
1479902208.790487,0.5,0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.019422,-0.018971,1.789369,0.0,0.0,1.8,0.015875,0.100801,-0.045624,1.0,1549.0,1502.0,1494.0,1559.0,0.050155,-0.011041,-0.381166,-3.115877,-2.562873,-0.040045,0.045700000000000254,0.03363712676834136,-0.036299999999999874,0.00016825869837613222,-0.03130000000000077,-0.004682742848015894,1.2068732242405509,0.47565007343341881
1479902208.8005,0.5,0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.018844,-0.019138,1.789482,0.0,0.0,1.8,0.015605,0.099512,-0.044769,1.0,1550.0,1499.0,1493.0,1557.0,0.050645,-0.00997,-0.381205,-3.119079,-2.562507,-0.037969,0.057799999999999865,0.03846970141467306,-0.016700000000000048,-0.0032053930412991043,0.011300000000002974,-0.0014861942784121199,1.2065073769452734,0.47613363219978255
1479902208.810489,0.5,0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.0187,-0.018551,1.789577,0.0,0.0,1.8,0.015554,0.098614,-0.044247,1.0,1543.0,1502.0,1493.0,1556.0,0.051122,-0.008985,-0.381241,-3.11964,-2.562898,-0.03505,0.01439999999999983,0.03365576113173842,0.058699999999999725,0.009175685566960662,0.009499999999995623,0.000711044577269429,1.2074651849560822,0.47259993642323134
1479902208.820504,0.5,0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.01827,-0.018671,1.789339,0.0,0.0,1.8,0.010582,0.084103,0.046228,1.0,1547.0,1500.0,1496.0,1558.0,0.051451,-0.008028,-0.381104,-3.11993,-2.561743,-0.029956,0.04299999999999998,0.035524608905390734,-0.011999999999999858,0.004940548453568558,-0.023799999999996047,-0.004191164338183666,1.2068969505984064,0.47516657019219155
1479902208.830498,0.5,0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.011916,-0.021295,1.790382,0.0,0.0,1.8,0.01716,0.098919,-0.046597,1.0,1576.0,1441.0,1495.0,1548.0,0.051772,-0.007126,-0.381005,-3.120285,-2.558778,-0.026723,0.6354000000000002,0.1554996871243126,-0.26240000000000013,-0.04852756123714518,0.10429999999999051,0.01750706852945117,1.1993160061831163,0.497193136459393
1479902208.840427,0.5,0.0,281.0,1500.0,1500.0,1500.0,1500.0,-0.017556,-0.018312,1.789503,0.0,0.0,1.8,0.01323,0.085768,0.041647,1.0,1531.0,1530.0,1498.0,1560.0,0.052137,-0.006379,-0.380714,-3.11264,-2.551584,-0.023704,-0.564,0.011599749699450101,0.2983000000000003,0.020837951010283913,-0.08789999999998521,-0.003574345176436105,1.211768309091461,0.46090010763687755
1479902208.850511,0.6,0.0,281.0,1500.0,1500.0,1500.0,1500.0,-0.01157,-0.020753,1.790224,0.0,0.0,1.8,0.012576,0.087139,0.044382,1.0,1564.0,1458.0,1500.0,1552.0,0.05271,-0.002859,-0.37903,-1.578284,-1.382934,-1.503336,0.5985999999999998,0.12899979975956005,-0.2441000000000002,-0.03214963919177291,0.07209999999999717,0.011560523858850551,1.2064702233432101,0.48596013235003993
1479902208.860508,0.7,-0.1,281.0,1500.0,1500.0,1500.0,1500.0,-0.01101,-0.020847,1.790202,0.0,0.0,1.8,0.0279,0.097779,0.016618,1.0,1557.0,1476.0,1500.0,1554.0,0.052762,-0.001914,-0.379109,-1.530739,-1.32232,-1.489764,0.05599999999999997,0.11439983980764803,-0.009400000000000033,-0.027599711353418335,-0.002199999999996649,0.008808419087081111,1.2125578986682677,0.47532701653368026
1479902208.871186,0.7,-0.2,281.0,1500.0,1500.0,1500.0,1500.0,-0.013303,-0.02035,1.789863,0.0,0.0,1.8,0.027894,0.098607,0.016559,1.0,1548.0,1514.0,1501.0,1558.0,0.052805,-0.001153,-0.379058,-1.544931,-1.341945,-1.491998,-0.22929999999999998,0.04565987184611843,0.04970000000000009,-0.01213976908273465,-0.03390000000000892,0.00026673526966310493,1.2177602559235063,0.46247258322132728
1479902208.880699,0.8,-0.2,281.0,1500.0,1500.0,1500.0,1500.0,-0.012634,-0.020022,1.789693,0.0,0.0,1.8,0.029709,0.099953,0.016723,1.0,1545.0,1503.0,1501.0,1559.0,0.052679,-0.000334,-0.37906,-1.564361,-1.378391,-1.506392,0.06690000000000011,0.049907897476894766,0.03279999999999984,-0.003151815266187751,-0.017000000000000348,-0.0031866117842695857,1.2200055054092054,0.46186703138470692
1479902208.890552,0.8,-0.3,281.0,1500.0,1500.0,1500.0,1500.0,-0.012634,-0.020022,1.789693,0.0,0.0,1.8,0.030004,0.100618,0.017237,1.0,1547.0,1504.0,1501.0,1558.0,0.052413,0.000787,-0.379085,-1.652054,-1.476525,-1.514806,0.0,0.039926317981515816,0.0,-0.002521452212950201,0.0,-0.0025492894274156686,1.2217750786809447,0.4607899414703055
1479902208.90021,0.9,-0.3,281.0,1500.0,1500.0,1500.0,1500.0,-0.013065,-0.020142,1.789397,0.0,0.0,1.8,0.018512,0.107755,-0.008965,1.0,1549.0,1509.0,1501.0,1560.0,0.052136,0.0016,-0.378852,-1.561798,-1.372626,-1.508304,-0.04310000000000008,0.023321054385212637,-0.011999999999999858,-0.004417161770360133,-0.029600000000007398,-0.007959431541934014,1.2244121623364932,0.45843551068974286
